Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
06/09/2020,08:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,9999,SCT010
06/09/2020,08:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,10004KT,9999,SCT010
06/09/2020,09:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11006KT,9999,FEW010
06/09/2020,09:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13005KT,9999,FEW010
06/09/2020,10:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12004KT,9999,FEW010
06/09/2020,10:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11004KT,9999,FEW010
06/09/2020,11:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,09002KT,9999,FEW010
06/09/2020,11:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,07002KT,9999,FEW010
06/09/2020,12:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,00000KT,9999,FEW010
06/09/2020,12:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,08001KT,9999,FEW010
06/09/2020,13:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11004KT,9999,FEW010
06/09/2020,13:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,08003KT,9999,FEW010
06/09/2020,14:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,10003KT,9999,FEW010
06/09/2020,14:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,07002KT,9999,FEW010
06/09/2020,15:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,08001KT,9999,FEW010
06/09/2020,15:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,10002KT,8000NDV
06/09/2020,16:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,6000NDV
06/09/2020,16:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,6000NDV
06/09/2020,17:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,5000NDV
06/09/2020,17:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,10002KT,5000NDV
06/09/2020,18:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,5000NDV
06/09/2020,18:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,3100NDV
06/09/2020,19:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,3200NDV
06/09/2020,19:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,12002KT,3000NDV
06/09/2020,20:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,3100NDV
06/09/2020,20:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,2100NDV
06/09/2020,21:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,00000KT,2200NDV
06/09/2020,21:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,15003KT,4200NDV
06/09/2020,22:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,19002KT,3500NDV
06/09/2020,22:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,21002KT,1800NDV
06/09/2020,23:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,19003KT,1500,BR
06/09/2020,23:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,19001KT,2000,BR
